DIRCON,NOMBRE_OPERADOR,OPERADOR,DANE DEPARTAMENTO,DEPARTAMENTO,DANE MUNICIPIO,MUNICIPIO,DANE CENTRO POBLADO,CENTRO POBLADO,ESTADO,COORDENADAS DE REFERENCIA LATITUD,COORDENADAS DE REFERENCIA LONGITUD,INICIO DE OPERACIÓN,FECHA FIN OPERACIÓN,FECHACORTE,VIGENCIA],N° USUARIOS ACTIVOS MES,TRAFICO MENSUAL (GB),VELOCIDAD SUBIDA (Mb),VELOCIDAD BAJADA (Mb),INVERSIÓN
71327,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23189,CIENAGA DE ORO,23189028,CORREGIMIENTO PIJIGUAYAL,DESCONECTADA,"8,92361000","-75,56556000",2019-12-04,2021-09-03,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72447,EMTEL,891502163-1,19,CAUCA,19355,INZA,19355016,VEREDA LA MILAGROSA,DESCONECTADA,"2,54111000","-76,08750000",2020-10-01,2022-06-30,2022-10-30,2022-12-31,1051,"41,38",4,10,"119630563,20"
72604,EMTEL,891502163-1,97,VAUPES,97001,MITU,97001002,COMUNIDAD DE COMUNEROS,DESCONECTADA,"1,71119000","-69,84620000",2020-10-03,2022-06-30,2022-10-30,2022-12-31,4405,"259,35",42,10,"119630563,20"
72206,RED DE INGENIERIA S.A.S.,804012847-1,47,MAGDALENA,47058,ARIGUANI,47058009,CARMEN DE ARIGUANI,DESCONECTADA,"9,77000000","-74,00055556",2020-08-24,2022-02-23,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71113,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15442,MARIPI,15442005,VEREDA GUAYABAL,DESCONECTADA,"5,57389000","-73,99278000",2019-12-05,2021-09-04,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72028,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73563,PRADO,73563001,ACO,DESCONECTADA,"3,81111000","-75,33306000",2019-11-30,2021-08-29,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71084,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15135,CAMPOHERMOSO,15135002,YOTEGUENGUE,DESCONECTADA,"5,00306000","-73,05028000",2019-12-08,2021-09-07,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72311,RED DE INGENIERIA S.A.S.,804012847-1,70,SUCRE,70742,SAN LUIS DE SINCE,70742015,GALAPAGO,DESCONECTADA,"9,32055556","-75,09083333",2020-08-18,2022-02-17,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72176,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25168,CHAGUANI,25168005,VEREDA NUQUIA,DESCONECTADA,"4,90472222","-74,62000000",2020-08-08,2022-02-07,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72509,EMTEL,891502163-1,27,CHOCO,27800,UNGUIA,27800008,MARRIAGA,DESCONECTADA,"8,10722000","-76,95722000",2020-10-01,2022-06-30,2022-10-30,2022-12-31,1651,"70,13",9,10,"119630563,20"
72111,RED DE INGENIERIA S.A.S.,804012847-1,17,CALDAS,17174,CHINCHINA,17174001,EL TREBOL,DESCONECTADA,"4,98166667","-75,69944444",2020-08-12,2022-02-11,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72378,EMTEL,891502163-1,91,AMAZONAS,91263,EL ENCANTO,91263000,SAN RAFAEL,DESCONECTADA,"-1,68471000","-73,23398000",2020-10-02,2022-06-30,2022-10-30,2022-12-31,5350,"352,03",35,10,"119630563,20"
71935,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76233,DAGUA,76233019,SAN BERNARDO,DESCONECTADA,"3,48889000","-76,65111000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,731,"242,89",55,9,"27692260,00"
71297,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20770,SAN MARTIN,20770006,CANDELIA,DESCONECTADA,"7,98611000","-73,60611000",2019-12-14,2021-09-13,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72069,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05237,DON MATIAS,5137237,LAS ANIMAS,DESCONECTADA,"6,45361111","-75,44055556",2020-08-18,2022-02-17,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72292,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68861,VELEZ,68861024,LOS GUAYABOS,DESCONECTADA,"5,97805556","-73,65916667",2020-08-11,2022-02-10,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72399,EMTEL,891502163-1,0,PENDIENTE CLASIFICAR,00,PENDIENTE CLASIFICAR,Sin Definir,Sin Definir,DESCONECTADA,",00000000",",00000000",2020-12-16,2022-06-30,2022-10-30,2022-12-31,3865,"133,70",28,10,"119630563,20"
72496,EMTEL,891502163-1,27,CHOCO,27150,CARMEN DEL DARIEN,27150003,LA GRANDE,DESCONECTADA,"7,02722200","-76,87305000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,4276,"130,48",31,10,"119630563,20"
71978,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76622,ROLDANILLO,76622007,MORELIA,DESCONECTADA,"4,49528000","-76,10167000",2019-12-12,2021-09-11,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71903,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73678,SAN LUIS,73678007,GUASIMITO,DESCONECTADA,"3,88583000","-75,55056000",2019-12-01,2021-08-31,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71676,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68397,LA PAZ,68397002,VEREDA TROCHAS,DESCONECTADA,"6,32972000","-73,67861000",2019-12-11,2021-09-10,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71418,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25594,QUETAME,25594000,HOYA VARGAS,DESCONECTADA,"4,32797000","-73,90242000",2019-12-05,2021-09-04,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71095,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15185,CHITARAQUE,15185000,VEREDA TUME CHICO,DESCONECTADA,"5,95417000","-73,44889000",2019-12-14,2021-09-13,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71989,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76834,TULUA,76834011,LA MORALIA,DESCONECTADA,"4,15472000","-75,95194000",2019-12-17,2021-09-16,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71483,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41551,PITALITO,41551006,CHILLURCO (VILLAS DEL NORTE),DESCONECTADA,"1,89111000","-76,14222000",2019-12-07,2021-09-06,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71299,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20770,SAN MARTIN,20770009,CORREGIMIENTO TORCOROMA,DESCONECTADA,"7,85917000","-73,54528000",2019-12-13,2021-09-12,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71364,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23855,VALENCIA,23855000,CORREGIMIENTO LAS NUBES,DESCONECTADA,"8,38556000","-76,16694000",2019-12-05,2021-09-04,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71028,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05284,FRONTINO,5284000,VEREDA CHUSCAL DE MUSINGA,DESCONECTADA,"6,75083000","-76,24778000",2020-01-30,2021-10-29,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71185,RED DE INGENIERIA S.A.S.,804012847-1,85,CASANARE,85400,TAMARA,85400000,VEREDA BARRONEGRO,DESCONECTADA,"6,03586000","-72,10787000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,6502,"909,17",175,9,"27692260,00"
72619,EMTEL,891502163-1,99,VICHADA,99773,CUMARIBO,99773000,COMUNIDAD CUMARAL GUAVIARE,DESCONECTADA,"3,34946500","-70,17757000",2020-10-02,2022-06-30,2022-10-30,2022-12-31,1340,"56,72",7,10,"119630563,20"
71157,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15822,TOTA,15822000,CORALES,DESCONECTADA,"5,50222000","-73,00278000",2019-12-04,2021-09-03,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71088,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15183,CHITA,15183000,EL MORTI�AL,DESCONECTADA,"6,21194000","-72,48278000",2019-12-10,2021-09-09,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71201,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19355,INZA,19355001,CALDERAS,DESCONECTADA,"2,50167000","-75,96500000",2019-12-04,2021-09-03,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71494,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41770,SUAZA,41770006,PICUNA,DESCONECTADA,"1,91983000","-75,84345000",2019-12-02,2021-09-01,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71401,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25386,LA MESA,25386001,LA ESPERANZA,DESCONECTADA,"4,65444000","-74,46222000",2019-12-12,2021-09-11,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71898,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73675,SAN ANTONIO,73675000,EL SILENCIO,DESCONECTADA,"4,09667000","-75,39028000",2019-11-30,2021-08-29,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71990,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76834,TULUA,76834007,PUERTO FRAZADAS,DESCONECTADA,"4,05278000","-75,99750000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,3374,"477,82",124,9,"27692260,00"
71103,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15293,GACHANTIVA,15293000,SAAVEDRA DE RONCANCIOS,DESCONECTADA,"5,69889000","-73,53611000",2019-12-08,2021-09-07,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72442,EMTEL,891502163-1,19,CAUCA,19418,LOPEZ,19418001,AGUA CLARA (GOLONDRO),DESCONECTADA,"2,97813000","-77,19167000",2020-10-01,2022-06-30,2022-10-30,2022-12-31,8963,"288,91",44,10,"119630563,20"
71407,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25438,MEDINA,25438005,INSPECCION MESA DE REYES,DESCONECTADA,"4,52305000","-72,14361000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,2956,"445,23",115,9,"27692260,00"
72077,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13140,CALAMAR,13140002,BARRANCA NUEVA,DESCONECTADA,"10,19611111","-74,93500000",2020-08-20,2022-02-19,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71846,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73352,ICONONZO,73352000,VEREDA EL TRIUNFO,DESCONECTADA,"4,08444000","-74,54755000",2020-01-23,2021-10-22,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71862,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73504,ORTEGA,73504000,CHAPINERO,DESCONECTADA,"3,48222000","-75,25944000",2019-11-27,2021-08-26,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71666,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68296,GALAN,68296000,GALAN,DESCONECTADA,"6,60750000","-73,28888889",2019-12-07,2021-09-06,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72112,RED DE INGENIERIA S.A.S.,804012847-1,17,CALDAS,17174,CHINCHINA,17174002,LA FLORESTA,DESCONECTADA,"4,97944444","-75,66222222",2020-08-12,2022-02-11,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71819,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73168,CHAPARRAL,73168000,VEREDA ICARCO,DESCONECTADA,"3,64917000","-75,58444000",2020-01-26,2021-10-25,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72425,EMTEL,891502163-1,18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753000,CORREGIMIENTO LOS POZOS,DESCONECTADA,"2,12267200","-74,55599000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,759,"28,34",4,10,"119630563,20"
71537,RED DE INGENIERIA S.A.S.,804012847-1,52,NARI�O,52320,GUAITARILLA,52320000,IDP SAN ALEJANDRO,DESCONECTADA,"1,15889000","-77,50500000",2019-12-12,2021-09-11,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71873,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73504,ORTEGA,73504000,CHAPINERO,DESCONECTADA,"3,48222000","-75,25944000",2019-11-30,2021-08-29,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72508,EMTEL,891502163-1,27,CHOCO,27745,SIPI,27745010,BUENAS BRISAS,DESCONECTADA,"4,74722200","-76,81555000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,6619,"258,19",40,10,"119630563,20"
71179,RED DE INGENIERIA S.A.S.,804012847-1,17,CALDAS,17867,VICTORIA,17867005,EL LLANO,DESCONECTADA,"5,50111000","-74,83222000",2019-12-16,2021-09-15,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71339,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23417,LORICA,23417000,CORREG LOS GOMEZ,DESCONECTADA,"9,05250000","-75,84888889",2019-12-03,2021-09-02,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72151,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23162,CERETE,23162024,CORREGIMIENTO TRES MARIA,DESCONECTADA,"8,86194444","-75,81777778",2020-08-21,2022-02-20,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71940,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76243,EL AGUILA,76243000,CORREGIMIENTO LA JUDEA,DESCONECTADA,"4,86806000","-76,08250000",2019-12-09,2021-09-08,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72611,EMTEL,891502163-1,99,VICHADA,99773,CUMARIBO,99773020,EL PROGRESO,DESCONECTADA,"4,53459200","-71,07088000",2020-10-01,2022-06-30,2022-10-30,2022-12-31,898,"33,74",5,10,"119630563,20"
72438,EMTEL,891502163-1,18,CAQUETA,18001,FLORENCIA,18001024,PUERTO ARANGO,DESCONECTADA,"1,53111100","-75,52528000",2020-10-01,2022-06-30,2022-10-30,2022-12-31,3873,"135,26",26,10,"119630563,20"
71329,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23189,CIENAGA DE ORO,23189016,EL SALADO ABAJO,DESCONECTADA,"8,95250000","-75,64139000",2019-12-04,2021-09-03,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71440,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25878,VIOTA,25878000,BRASIL,DESCONECTADA,"4,40222222","-74,48888889",2019-12-07,2021-09-06,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71549,RED DE INGENIERIA S.A.S.,804012847-1,52,NARI�O,52001,PASTO,52001000,SANTA ISABEL,DESCONECTADA,"1,14139000","-77,21639000",2019-12-18,2021-09-17,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72225,RED DE INGENIERIA S.A.S.,804012847-1,50,META,50573,PUERTO LOPEZ,50573012,CHAVIVA,DESCONECTADA,"4,35694444","-72,32777778",2020-08-08,2022-02-07,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72594,EMTEL,891502163-1,97,VAUPES,97001,MITU,97001000,COMUNIDAD MACAQUI�O,DESCONECTADA,"1,26703500","-70,11443000",2020-10-02,2022-06-30,2022-10-30,2022-12-31,6307,"314,90",43,10,"119630563,20"
71742,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68855,VALLE DE SAN JOSE,68855000,SAN ISIDRO,DESCONECTADA,"6,45194000","-73,10806000",2019-12-08,2021-09-07,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71646,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68101,BOLIVAR,68101000,BOQUER�N,DESCONECTADA,"6,07388000","-73,75138000",2019-12-10,2021-09-09,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71413,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25518,PAIME,25518001,VEREDA CUATRO CAMINOS,DESCONECTADA,"5,33417000","-74,18806000",2019-12-16,2021-09-15,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71896,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73675,SAN ANTONIO,73675000,EL SILENCIO,DESCONECTADA,"4,09667000","-75,39028000",2019-12-04,2021-09-03,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71102,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15293,GACHANTIVA,15293000,SAAVEDRA DE RONCANCIOS,DESCONECTADA,"5,69889000","-73,53611000",2019-12-07,2021-09-06,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71014,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05093,BETULIA,5093000,VEREDA CUCHILLON,DESCONECTADA,"6,12444000","-75,93639000",2019-12-26,2021-09-25,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72376,EMTEL,891502163-1,91,AMAZONAS,91001,LETICIA,91001020,MACEDONIA,DESCONECTADA,"-3,84656400","-70,22285000",2020-10-01,2022-06-30,2022-10-30,2022-12-31,10461,"595,10",85,10,"119630563,20"
72203,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41306,GIGANTE,41306002,LA GRAN VIA,DESCONECTADA,"2,37833333","-75,48527778",2020-08-19,2022-02-18,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72258,RED DE INGENIERIA S.A.S.,804012847-1,63,QUINDIO,63130,CALARCA,63130010,LA MARIA,DESCONECTADA,"4,53250000","-75,66194444",2020-08-08,2022-02-07,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72268,RED DE INGENIERIA S.A.S.,804012847-1,66,RISARALDA,66440,MARSELLA,66440001,ALTO CAUCA,DESCONECTADA,"4,99250000","-75,74416667",2020-08-11,2022-02-10,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71356,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23660,SAHAGUN,23660005,EL CRUCERO,DESCONECTADA,"8,88417000","-75,43250000",2019-12-06,2021-09-05,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71820,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73168,CHAPARRAL,73168000,VEREDA ICARCO,DESCONECTADA,"3,64917000","-75,58444000",2019-12-08,2021-09-07,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72556,EMTEL,891502163-1,44,LA GUAJIRA,44847,URIBIA,44847000,C CERRO DE LA TETA,DESCONECTADA,"11,69098000","-71,92512000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,3299,"90,11",16,10,"119630563,20"
71766,RED DE INGENIERIA S.A.S.,804012847-1,70,SUCRE,70508,OVEJAS,70508009,FLOR DEL MONTE,DESCONECTADA,"9,62444000","-75,29333000",2019-11-28,2021-08-27,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71948,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76250,EL DOVIO,76250000,MONTEAZUL,DESCONECTADA,"4,56333000","-76,30944000",2019-12-14,2021-09-13,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71027,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05284,FRONTINO,5284000,VEREDA CHUSCAL DE MUSINGA,DESCONECTADA,"6,75083000","-76,24778000",2019-12-13,2021-09-12,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71574,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54003,ABREGO,54003000,MATA DE FIQUE,DESCONECTADA,"8,09278000","-73,27861000",2019-12-07,2021-09-06,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72563,EMTEL,891502163-1,86,PUTUMAYO,86573,LEGUIZAMO,86573000,CABILDO INDIGENA EL REFUGIO,DESCONECTADA,"-,55958000","-74,38525000",2020-10-07,2022-06-30,2022-10-30,2022-12-31,316,"18,16",2,10,"119630563,20"
71065,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13442,MARIA LA BAJA,13442001,CORREA,DESCONECTADA,"9,92944000","-75,30833000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,4167,"869,03",137,9,"27692260,00"
72219,RED DE INGENIERIA S.A.S.,804012847-1,47,MAGDALENA,47268,EL RETEN,47268000,EL BONGO,DESCONECTADA,"10,64833000","-74,35528000",2020-08-22,2022-02-21,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71754,RED DE INGENIERIA S.A.S.,804012847-1,70,SUCRE,70235,GALERAS,70235001,BARAYA,DESCONECTADA,"9,12722000","-74,89444000",2019-12-05,2021-09-04,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71053,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13244,EL CARMEN DE BOLIVAR,13244000,LOMA CENTRAL,DESCONECTADA,"9,76000000","-75,27917000",2019-12-10,2021-09-09,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72280,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68296,GALAN,68296000,GALAN,DESCONECTADA,"6,60750000","-73,28888889",2020-08-09,2022-02-08,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71016,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05107,BRICE�O,5107000,VEREDA EL PESCADO,DESCONECTADA,"7,10055000","-75,58277000",2020-01-29,2021-10-28,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71506,RED DE INGENIERIA S.A.S.,804012847-1,47,MAGDALENA,47170,CHIBOLO,47170001,LA CHINA,DESCONECTADA,"9,95389000","-74,55750000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,876,"176,27",42,9,"27692260,00"
71259,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20032,ASTREA,20032001,ARJONA,DESCONECTADA,"9,45278000","-74,06111000",2019-12-10,2021-09-09,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72209,RED DE INGENIERIA S.A.S.,804012847-1,47,MAGDALENA,47053,ARACATACA,47053013,SAMPUES,DESCONECTADA,"10,52694444","-74,18138889",2020-08-21,2022-02-20,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72308,RED DE INGENIERIA S.A.S.,804012847-1,70,SUCRE,70820,SANTIAGO DE TOLU,70820000,VEREDA EL FRANCES,DESCONECTADA,"9,58755556","-75,57108333",2020-08-08,2022-02-07,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71204,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19355,INZA,19355014,SAN MIGUEL,DESCONECTADA,"2,38600000","-76,23800000",2020-03-29,2021-12-28,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71326,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23189,CIENAGA DE ORO,23189000,CORREGIMIENTO MIMBRES ARRIBA,DESCONECTADA,"8,95194000","-75,65389000",2019-12-04,2021-09-03,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71119,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15507,OTANCHE,15507000,VEREDA CARTAGENA,DESCONECTADA,"5,81889000","-74,19278000",2019-12-07,2021-09-06,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72201,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41306,GIGANTE,41306014,EL RECREO,DESCONECTADA,"2,41000000","-75,52083333",2020-08-19,2022-02-18,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72532,EMTEL,891502163-1,95,GUAVIARE,95001,SAN JOSE DEL GUAVIARE,95001017,CHARRAS,DESCONECTADA,"2,79116000","-71,77281000",2020-10-01,2022-06-30,2022-10-30,2022-12-31,2196,"59,64",13,10,"119630563,20"
72071,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05240,EBEJICO,5240000,VDA. EL FILO SAN JOSE,DESCONECTADA,"6,34611111","-75,76361111",2020-08-18,2022-02-17,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71371,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25885,YACOPI,25885002,GUADUALITO,DESCONECTADA,"5,53361000","-74,36694000",2019-12-16,2021-09-15,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72269,RED DE INGENIERIA S.A.S.,804012847-1,66,RISARALDA,66440,MARSELLA,66440009,BELTRAN,DESCONECTADA,"4,96000000","-75,79250000",2020-08-11,2022-02-10,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71071,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13442,MARIA LA BAJA,13442006,RETIRO NUEVO,DESCONECTADA,"9,97889000","-75,29722000",2019-12-09,2021-09-08,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72096,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15494,NUEVO COLON,15494000,EL UVO,DESCONECTADA,"5,38166667","-73,43583333",2020-08-08,2022-02-07,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71266,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20060,BOSCONIA,20060000,VEREDA SAN FERNANDO,DESCONECTADA,"9,89972000","-73,83944000",2019-12-04,2021-09-03,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72091,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,13657004,SAN AGUSTIN,DESCONECTADA,"9,94166667","-74,87138889",2020-08-21,2022-02-20,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71081,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15097,BOAVITA,15097000,VEREDA CHULAVITA,DESCONECTADA,"6,40778000","-72,63000000",2019-12-08,2021-09-07,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72452,EMTEL,891502163-1,19,CAUCA,19022,ALMAGUER,19022013,VEREDA LA HERRADURA,DESCONECTADA,"1,86900000","-76,87451000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,3750,"60,18",10,10,"119630563,20"
72500,EMTEL,891502163-1,27,CHOCO,27150,CARMEN DEL DARIEN,27615000,LAS CAMELIAS,DESCONECTADA,"7,29138900","-76,76750000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,3379,"125,70",18,10,"119630563,20"
71501,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41807,TIMANA,41807011,ALTO NARANJAL,DESCONECTADA,"1,91944000","-75,95139000",2019-12-01,2021-08-31,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
